time,evi,ndvi,lswi
9/29/2012,0.209934396,0.351832461,-0.096254813
10/7/2012,0.228572368,0.404478046,-0.042616452
10/15/2012,0.215846481,0.375033995,-0.063530283
10/23/2012,0.212612241,0.394132653,-0.082283795
10/31/2012,0.200480023,0.403409091,-0.149741824
11/8/2012,0.220408457,0.446467589,-0.092736409
11/16/2012,0.258387493,0.47223114,-0.058895957
11/24/2012,0.237106202,0.484234234,-0.080892608
12/2/2012,0.246240103,0.514647664,0.015662331
12/10/2012,0.272064807,0.562094001,-0.015651336
12/18/2012,0.282670662,0.573600297,-0.038295944
12/26/2012,0.253926899,0.568229827,-0.021097046
1/1/2013,0.253926899,0.568229827,-0.021097046
1/9/2013,0.250302939,0.517619421,-0.023677582
1/17/2013,0.244398432,0.520882585,-0.074562455
1/25/2013,0.240540745,0.518103736,-0.083314528
2/2/2013,0.236683059,0.515324888,-0.092066601
2/10/2013,0.250852231,0.514047077,-0.095896622
2/18/2013,0.276496859,0.55121245,-0.0617338
2/26/2013,0.262937775,0.534368071,-0.099934966
3/6/2013,0.294556037,0.550763106,-0.058420629
3/14/2013,0.297097041,0.574784983,-0.041272217
3/22/2013,0.299638046,0.598806861,-0.024123805
3/30/2013,0.379842724,0.661016949,0.042758621
4/7/2013,0.372803696,0.698474636,0.116083916
4/15/2013,0.37199535,0.673455533,0.080429542
4/23/2013,0.328467153,0.616871705,0.021314387
5/1/2013,0.295393801,0.528243327,-0.050337512
5/9/2013,0.280149222,0.519973369,-0.054854067
5/17/2013,0.279887771,0.484310243,-0.063678805
5/25/2013,0.257950171,0.438993814,-0.097664318
6/2/2013,0.23601257,0.393677384,-0.131649832
6/10/2013,0.22095939,0.392083213,-0.132985424
6/18/2013,0.229354959,0.375760649,-0.118297043
6/26/2013,0.223061324,0.442134442,-0.110113321
7/4/2013,0.235182345,0.41029369,-0.103843311
7/12/2013,0.21270079,0.401670951,-0.120209762
7/20/2013,0.191389169,0.36828479,-0.149466908
7/28/2013,0.213182878,0.388068881,-0.121960708
8/5/2013,0.199917625,0.346322722,-0.145891365
8/13/2013,0.19223782,0.355963303,-0.15333206
8/21/2013,0.202588543,0.347552639,-0.128250486
8/29/2013,0.187162273,0.336671576,-0.14731304
9/6/2013,0.19143059,0.338444066,-0.143531977
9/14/2013,0.187176293,0.340083383,-0.143020377
9/22/2013,0.202095085,0.357264957,-0.135233255
9/30/2013,0.202830507,0.371481596,-0.126305419
10/8/2013,0.192959368,0.350672646,-0.144318182
10/16/2013,0.194988469,0.380328969,-0.135952931
10/24/2013,0.183215524,0.34548884,-0.155985013
11/1/2013,0.170114123,0.334736842,-0.090169816
11/9/2013,0.173148552,0.335282651,-0.13601009
11/17/2013,0.164889138,0.337886413,-0.131996269
11/25/2013,0.165689655,0.333102253,-0.161726242
12/3/2013,0.174668761,0.345958742,-0.124119718
12/11/2013,0.185512958,0.358734259,-0.128958808
12/19/2013,0.190962786,0.402905199,-0.102250489
12/27/2013,0.205142422,0.403544649,-0.095143924
1/1/2014,0.179510395,0.370729953,-0.156077042
1/9/2014,0.1889834,0.373812754,-0.162011173
1/17/2014,0.166994106,0.371769384,-0.128127369
1/25/2014,0.193212195,0.382707775,-0.166633003
2/2/2014,0.193804396,0.391281581,-0.178380296
2/10/2014,0.194396597,0.399855387,-0.190127588
2/18/2014,0.197361478,0.423396226,-0.213511259
2/26/2014,0.211699379,0.505059798,-0.090605892
3/6/2014,0.267661727,0.529453513,-0.140578265
3/14/2014,0.319458065,0.610128339,-0.051297772
3/22/2014,0.396211409,0.673218673,0.04307869
3/30/2014,0.416108112,0.689168917,0.076070336
4/7/2014,0.351881265,0.655986087,0.073688818
4/15/2014,0.287654419,0.622803258,0.071307301
4/23/2014,0.414807083,0.678539888,0.102048705
5/1/2014,0.353829361,0.6224,0.148357871
5/9/2014,0.286783976,0.567407407,0.025193798
5/17/2014,0.303003658,0.536592962,-0.0132
5/25/2014,0.25472059,0.467901629,-0.052956934
6/2/2014,0.232730601,0.391558269,-0.09869326
6/10/2014,0.236942287,0.371360382,-0.098383807
6/18/2014,0.24606961,0.402040283,-0.067826087
6/26/2014,0.212153788,0.374441964,-0.11736248
7/4/2014,0.222205438,0.363658838,-0.084936961
7/12/2014,0.22726538,0.367677824,-0.074008499
7/20/2014,0.219173574,0.360571007,-0.094067519
7/28/2014,0.213276204,0.374508703,-0.089116279
8/5/2014,0.214030371,0.331440738,-0.068674499
8/13/2014,0.199797129,0.349087003,-0.101734311
8/21/2014,0.218569198,0.356465302,-0.073960464
8/29/2014,0.201360077,0.340543392,-0.091689008
9/6/2014,0.199720967,0.330655285,-0.100932994
9/14/2014,0.217065391,0.340675845,-0.052706049
9/22/2014,0.209972088,0.341765617,-0.075253514
9/30/2014,0.180247542,0.323068149,-0.151271264
10/8/2014,0.181778224,0.316739606,-0.126949583
10/16/2014,0.19357183,0.344300823,-0.113865221
10/24/2014,0.207470877,0.346370212,-0.128036086
11/1/2014,0.172746375,0.340808699,-0.172919723
11/9/2014,0.18392322,0.401323472,-0.1300145
11/17/2014,0.200966112,0.442729488,-0.123612139
11/25/2014,0.208815002,0.466011466,-0.127254998
12/3/2014,0.225030368,0.513308763,-0.079925841
12/11/2014,0.241245733,0.560606061,-0.032596685
12/19/2014,0.256694721,0.57106383,-0.064131812
12/27/2014,0.230372782,0.542179663,-0.087179487
1/1/2015,0.230372782,0.542179663,-0.087179487
1/9/2015,0.245421655,0.52056962,-0.054599115
1/17/2015,0.235124243,0.540665484,-0.083009477
1/25/2015,0.224826831,0.560761347,-0.111419839
2/2/2015,0.275590551,0.559257857,-0.066847949
2/10/2015,0.258115717,0.542494043,-0.005377721
2/18/2015,0.280692349,0.605284889,-0.074726321
2/26/2015,0.275859423,0.611394558,-0.046060911
3/6/2015,0.294250282,0.597709924,-0.030794165
3/14/2015,0.427531943,0.666666667,0.134935305
3/22/2015,0.351265464,0.690591298,0.058193669
3/30/2015,0.37919159,0.657861635,0.07789818
4/7/2015,0.351763513,0.673983447,0.093559003
4/15/2015,0.382647467,0.651119403,0.086333879
4/23/2015,0.325207798,0.628375945,0.04845815
5/1/2015,0.339401365,0.581409295,0.038188976
5/9/2015,0.310827574,0.563987138,0.010386373
5/17/2015,0.187321575,0.429982047,-0.027769301
5/25/2015,0.263239929,0.487491982,-0.074251497
6/2/2015,0.258685863,0.439174107,-0.07958601
6/10/2015,0.255156215,0.427262931,-0.095595766
6/18/2015,0.227308678,0.381470666,-0.143656409
6/26/2015,0.211822821,0.377661126,-0.16433752
7/4/2015,0.226871413,0.375032578,-0.149032258
7/12/2015,0.200408861,0.364411944,-0.164708077
7/20/2015,0.210848274,0.367763905,-0.114621602
7/28/2015,0.215170687,0.379210221,-0.148440301
8/5/2015,0.195242748,0.368755966,-0.14744352
8/13/2015,0.210223642,0.359562842,-0.146483705
8/21/2015,0.216416516,0.353509664,-0.141058748
8/29/2015,0.189033189,0.333521924,-0.157311405
9/6/2015,0.204473742,0.336763571,-0.146938105
9/14/2015,0.187646468,0.356438792,-0.162708538
9/22/2015,0.214473809,0.374307863,-0.110075296
9/30/2015,0.189196647,0.383164513,-0.153665313
10/8/2015,0.210967541,0.406542056,-0.127716829
10/16/2015,0.200289661,0.393476752,-0.128850325
10/24/2015,0.19140471,0.407322654,-0.166290104
11/1/2015,0.210223642,0.359562842,-0.146483705
11/9/2015,0.240726272,0.494648318,-0.102799449
11/17/2015,0.246038831,0.510219823,-0.094775774
11/25/2015,0.240453959,0.533923304,-0.050352205
12/3/2015,0.283769313,0.630416313,-0.044084682
12/11/2015,0.245269397,0.551945276,-0.064674053
12/19/2015,0.232046332,0.534222222,-0.067531064
12/27/2015,0.245835261,0.558965366,-0.108995239
1/1/2016,0.274020309,0.542256075,-0.038661542
1/9/2016,0.245881281,0.548182146,-0.057311111
1/17/2016,0.217742253,0.554108216,-0.075960679
1/25/2016,0.246286462,0.574506284,-0.070728477
2/2/2016,0.24747552,0.56704645,-0.064608946
2/10/2016,0.2625506,0.56792144,-0.111523302
2/18/2016,NA,NA,NA
2/26/2016,0.333054576,0.609853529,0.031569966
3/5/2016,0.416951224,0.688836105,0.148394912
3/13/2016,0.33222654,0.659797677,0.065928778
3/21/2016,0.396922855,0.67965368,0.115858669
3/29/2016,0.370517777,0.690568704,0.090950536
4/6/2016,0.475012548,0.746058559,0.216316925
4/14/2016,0.363116784,0.703321033,0.100357569
4/22/2016,0.361674419,0.670344828,0.081732916
4/30/2016,0.373310251,0.654504359,0.108850898
5/8/2016,0.35060303,0.616553508,0.101564221
5/16/2016,0.302655185,0.52801252,0.040051129
5/24/2016,0.270128196,0.465381245,-0.042016807
6/1/2016,0.229783172,0.414004914,-0.105498349
6/9/2016,0.250133049,0.4222347,-0.082910934
6/17/2016,0.206535861,0.376670717,-0.113285071
6/25/2016,0.217425755,0.355624676,-0.111903549
7/3/2016,0.227257864,0.398737808,-0.065900383
7/11/2016,0.211531488,0.346878097,-0.126185501
7/19/2016,0.20360857,0.353068984,-0.124736472
7/27/2016,0.215455508,0.344793224,-0.109828496
8/4/2016,0.205931573,0.347088013,-0.097146858
8/12/2016,0.210280374,0.340961098,-0.089590886
8/20/2016,0.244653577,0.401590967,-0.072508066
8/28/2016,0.228349229,0.399384271,-0.082568807
9/5/2016,0.205769978,0.358330984,-0.102459016
9/13/2016,0.205889578,0.347139529,-0.112096912
9/21/2016,0.200259998,0.359045505,-0.092458773
9/29/2016,0.19468942,0.3568719,-0.088235294
10/7/2016,0.193719731,0.352272727,-0.099678457
10/15/2016,0.200139836,0.381031614,-0.077367719
10/23/2016,0.217407271,0.446792453,-0.05426739
10/31/2016,0.236538246,0.506805444,-0.069238378
11/8/2016,0.208373753,0.495387454,-0.065436725
11/16/2016,0.255991285,0.576687117,-0.020685901
11/24/2016,0.274597322,0.600849257,0.010994905
12/2/2016,0.280193425,0.604035309,-0.01446281
12/10/2016,0.278593539,0.645814167,0.041933605
12/18/2016,0.289251483,0.603332011,-0.037848131
12/26/2016,0.270218839,0.589211618,-0.021711367
1/1/2017,0.306977757,0.526774595,0.091961701
1/9/2017,0.311259738,0.584944751,-0.014175258
1/17/2017,0.287539345,0.582739212,0.031800391
1/25/2017,0.277376481,0.530753283,-0.000451264
2/2/2017,0.181389578,0.479344262,0.018510158
2/10/2017,0.283036412,0.593141076,-0.025041736
2/18/2017,0.344481485,0.622812703,-0.024352231
2/26/2017,0.292847757,0.593155894,-0.031437818
3/6/2017,0.293582749,0.574437182,-0.005504587
3/14/2017,0.42546197,0.6524277,0.089573128
3/22/2017,0.413325558,0.685610641,0.102848101
3/30/2017,0.363463616,0.675788015,0.118871415
4/7/2017,0.473074448,0.73540856,0.18011718
4/15/2017,0.399745242,0.714668453,0.184088807
4/23/2017,0.401119057,0.707285201,0.151101322
5/1/2017,0.350214063,0.68373494,0.169456067
5/9/2017,0.363780919,0.613710879,0.099959366
5/17/2017,0.305999717,0.548509829,0.022398995
5/25/2017,0.28532745,0.460231868,-0.044628682
6/2/2017,0.24518997,0.456662354,-0.059707724
6/10/2017,0.236122339,0.421780987,-0.124652713
6/18/2017,0.220238506,0.413324709,-0.118062563
6/26/2017,0.218634804,0.370490038,-0.118919855
7/4/2017,0.208452217,0.375453446,-0.136786189
7/12/2017,0.223354483,0.380043621,-0.113795518
7/20/2017,0.204001183,0.357101783,-0.119074281
7/28/2017,0.218164344,0.359366755,-0.125297114
8/5/2017,0.207214875,0.364421416,-0.092822967
8/13/2017,0.211050321,0.343871469,-0.119225543
8/21/2017,0.212832706,0.369235176,-0.115470022
8/29/2017,0.200786728,0.355757576,-0.104662798
9/6/2017,0.205483956,0.359401955,-0.111445217
9/14/2017,0.20322222,0.359228763,-0.110019115
9/22/2017,0.200960485,0.359055572,-0.108593012
9/30/2017,0.201790125,0.352578475,-0.108113103
10/8/2017,0.199926387,0.337284787,-0.089021342
10/16/2017,0.23614135,0.423423423,-0.020458772
10/24/2017,0.205211946,0.374731018,-0.105063038
11/1/2017,0.192749808,0.356109572,-0.118976205
11/9/2017,0.171880004,0.350253807,-0.115019011
11/17/2017,0.165975872,0.386471349,-0.174024641
11/25/2017,0.181622701,0.472055888,-0.149610839
12/3/2017,0.178051769,0.447545717,-0.194645248
12/11/2017,0.190570976,0.430474604,-0.197196262
12/19/2017,0.218722337,0.467665615,-0.167524044
12/27/2017,0.250332937,0.468507915,-0.12607737
1/1/2018,0.219930509,0.445359281,-0.029404373
1/9/2018,0.244864454,0.634007258,-0.097106846
1/17/2018,0.230212815,0.565048807,-0.117190698
1/25/2018,0.215561176,0.496090356,-0.137274549
2/2/2018,0.233621127,0.567901235,-0.145002589
2/10/2018,0.232325948,0.538256228,-0.155967781
2/18/2018,0.26359051,0.545841393,-0.116710875
2/26/2018,0.2598678,0.548207171,-0.109940449
3/6/2018,0.278481013,0.573540856,-0.085274825
3/14/2018,0.28634445,0.596199525,-0.058383933
3/22/2018,0.281602709,0.588212181,-0.027196149
3/30/2018,0.310785767,0.575300172,-0.043333333
4/7/2018,0.369406868,0.657407407,0.091225778
4/15/2018,0.379557893,0.694860117,0.098924278
4/23/2018,0.417662394,0.695088882,0.114942529
5/1/2018,0.375322759,0.677204659,0.082706767
5/9/2018,0.345505254,0.619315251,0.051014717
5/17/2018,0.315687748,0.561425843,0.019322668
5/25/2018,0.225956176,0.456063907,-0.083219021
6/2/2018,0.241253495,0.436324391,-0.125750751
6/10/2018,0.22783892,0.385025313,-0.121811117
6/18/2018,0.229255127,0.399942578,-0.123179284
6/26/2018,0.234752084,0.375626881,-0.132511069
7/4/2018,0.227700903,0.38750691,-0.120686635
7/12/2018,0.211703304,0.393764063,-0.096666667
7/20/2018,0.214774414,0.362374081,-0.136049724
7/28/2018,0.217080983,0.402128346,-0.082313212
8/5/2018,0.211170051,0.376960193,-0.105933033
8/13/2018,0.200279778,0.358801956,-0.100364225
8/21/2018,0.212972388,0.354890008,-0.082226212
8/29/2018,0.22497384,0.35734072,-0.113632626
9/6/2018,0.214591551,0.385407206,-0.088264595
9/14/2018,0.205648855,0.344061303,-0.107227689
9/22/2018,0.197853789,0.342928314,-0.110051357
9/30/2018,0.215244487,0.368536252,-0.059774436
10/8/2018,0.172903837,0.342723005,-0.175453048
10/16/2018,0.184382143,0.34836456,-0.171512195
10/24/2018,0.190028321,0.374440234,-0.126341143
11/1/2018,0.164472464,0.386492375,-0.080080948
11/9/2018,0.174543502,0.334835802,-0.161746866
11/17/2018,0.171034395,0.360358568,-0.111665222
11/25/2018,0.167525289,0.385881334,-0.061583578
12/3/2018,0.204181997,0.424139236,-0.122201493
12/11/2018,0.209737414,0.422008151,-0.089226388
12/19/2018,0.221041705,0.465012679,-0.095195945
12/27/2018,0.232345997,0.508017208,-0.101165501
1/1/2019,0.232345997,0.508017208,-0.101165501
1/9/2019,0.238833284,0.50493486,-0.118612717
1/17/2019,0.264095856,0.564196031,-0.055052606
1/25/2019,0.31497006,0.553684211,-0.057815065
2/2/2019,0.280588257,0.574730354,-0.06130884
2/10/2019,0.265410316,0.566960706,-0.052376334
2/18/2019,0.283516404,0.569601754,-0.086540506
2/26/2019,0.283990358,0.588554447,-0.065346915
3/6/2019,0.284464313,0.60750714,-0.044153324
3/14/2019,0.289079229,0.58141292,-0.074098651
3/22/2019,0.299990336,0.607135307,-0.049148887
3/30/2019,0.310901444,0.632857694,-0.024199124
4/7/2019,0.34728758,0.676071821,0.066449056
4/15/2019,0.382234487,0.695386703,0.078782646
4/23/2019,0.396369871,0.730175077,0.120996441
5/1/2019,0.381323101,0.675711017,0.093430034
5/9/2019,0.333370089,0.605473965,0.003546839
5/17/2019,0.324859883,0.574551076,-0.012015776
5/25/2019,0.316349677,0.543628186,-0.027578391
6/2/2019,0.300801425,0.54048,-0.025900445
6/10/2019,0.24303721,0.52700491,-0.063017826
6/18/2019,0.237973996,0.431916205,-0.148249954
6/26/2019,0.259193765,0.434770667,-0.118758435
7/4/2019,0.249846174,0.425420458,-0.11759686
7/12/2019,0.204351464,0.387004754,-0.16584064
7/20/2019,0.246686918,0.430151339,-0.111392405
7/28/2019,0.23064527,0.414104882,-0.095953757
8/5/2019,0.214202259,0.372250423,-0.162478485
8/13/2019,0.212423287,0.397904097,-0.144910645
8/21/2019,0.214194687,0.371493341,-0.1566475
8/29/2019,0.207481198,0.381443299,-0.142480708
9/6/2019,0.22633676,0.393480792,-0.107049608
9/14/2019,0.209460397,0.409769335,-0.120609395
9/22/2019,0.231622746,0.439473684,-0.114707667
9/30/2019,0.205954818,0.403604216,-0.160122075
10/8/2019,0.215212859,0.394574599,-0.137464252
10/16/2019,0.211974218,0.385033193,-0.143337066
10/24/2019,0.218022747,0.41952862,-0.094112591
11/1/2019,0.208296897,0.409700722,-0.107384012
11/9/2019,0.195503591,0.38477296,-0.127178825
11/17/2019,0.194598054,0.394464428,-0.116887132
11/25/2019,0.193692518,0.404155896,-0.106595439
12/3/2019,0.192786981,0.413847364,-0.096303747
12/11/2019,0.216762477,0.464678179,-0.125175809
12/19/2019,0.200282752,0.501968504,-0.14365881
12/27/2019,0.211723872,0.510697674,-0.139602649
1/1/2020,0.25477707,0.524790236,-0.10519248
1/9/2020,0.28787549,0.544052108,-0.05951138
1/17/2020,0.297701696,0.613114728,-0.055967362
1/25/2020,0.307527903,0.682177349,-0.052423343
2/2/2020,0.24445741,0.559910913,-0.107543323
2/10/2020,0.275421354,0.56431853,-0.112703583
2/18/2020,0.300690703,0.554518173,-0.077744807
2/26/2020,0.284651197,0.565344012,-0.112303881
3/5/2020,0.310661902,0.581330547,-0.065843621
3/13/2020,0.314720622,0.614457831,-0.018859552
3/21/2020,0.378976057,0.647509579,0.012497736
3/29/2020,0.344547651,0.661951396,0.042785617
4/6/2020,0.392955902,0.672478207,0.078065422
4/14/2020,0.427000767,0.696662694,0.112326626
4/22/2020,0.337325424,0.650380022,0.057513915
4/30/2020,0.325436273,0.593253968,-0.004545455
5/8/2020,0.289198799,0.539935152,-0.059327942
5/16/2020,0.252961324,0.486616335,-0.114110429
5/24/2020,0.244992296,0.44648986,-0.13216024
6/1/2020,0.198404255,0.41988743,-0.183250594
6/9/2020,0.221324371,0.452816386,-0.136146151
6/17/2020,0.21590198,0.384119543,-0.171373443
6/25/2020,0.194148758,0.371556694,-0.197074817
7/3/2020,0.225736597,0.399535424,-0.139900071
7/11/2020,0.206700528,0.378503234,-0.155152888
7/19/2020,0.211370262,0.363004172,-0.158653846
7/27/2020,0.201218115,0.365013365,-0.157933309
8/4/2020,0.212471508,0.373390558,-0.147727273
8/12/2020,0.220093473,0.390358613,-0.136703778
8/20/2020,0.20442734,0.367642709,-0.16443802
8/28/2020,0.199734572,0.356213018,-0.130005694
9/5/2020,0.172986832,0.290614198,-0.131974249
9/13/2020,0.2024091,0.34345351,-0.136434919
9/21/2020,0.195707901,0.350397176,-0.145092196
9/29/2020,0.183184671,0.335552194,-0.162110858
10/7/2020,0.199734572,0.356213018,-0.130005694
10/15/2020,0.194343224,0.373333333,-0.128964059
10/23/2020,0.196018272,0.363693865,-0.124644742
10/31/2020,0.19249615,0.378527185,-0.116063548
11/8/2020,0.190648775,0.378230318,-0.113712822
11/16/2020,0.1888014,0.37793345,-0.111362096
11/24/2020,0.199892627,0.423908918,-0.118006582
12/2/2020,0.171147474,0.352320675,-0.199750312
12/10/2020,0.174956522,0.375373134,-0.195723325
12/18/2020,0.170941771,0.404878049,-0.195121951
12/26/2020,0.17864633,0.445130641,-0.15804041
1/1/2021,0.206848957,0.450629825,-0.119170984
1/9/2021,0.189008095,0.487512488,-0.171396772
1/17/2021,0.186504532,0.440140845,-0.227755487
1/25/2021,0.195177956,0.439532944,-0.133534137
2/2/2021,0.204964918,0.503041647,-0.17131063
2/10/2021,0.241199478,0.536231884,-0.144569979
2/18/2021,0.217731713,0.487479132,-0.132635678
2/26/2021,0.225561035,0.523049645,-0.155773956
3/6/2021,0.233844654,0.521975722,-0.153828252
3/14/2021,0.285392837,0.574339623,-0.073300755
3/22/2021,0.269058296,0.5625,-0.093587129
3/30/2021,0.311927265,0.575596817,-0.064014182
4/7/2021,0.340023128,0.537599528,0.059325477
4/15/2021,0.316455696,0.615188025,-0.024476295
4/23/2021,0.285474391,0.509681449,-0.052899687
5/1/2021,0.255286137,0.498766302,-0.08774941
5/9/2021,0.254661515,0.44852071,-0.114967462
5/17/2021,0.237378976,0.44361874,-0.126490714
5/25/2021,0.22760503,0.392327079,-0.152981261
6/2/2021,0.221493441,0.39969651,-0.129975476
6/10/2021,0.234413882,0.407556966,-0.120245178
6/18/2021,0.220866985,0.390670554,-0.122839279
6/26/2021,0.224965794,0.377469301,-0.124087591
7/4/2021,0.21019212,0.361118881,-0.145115952
7/12/2021,0.226529871,0.358906737,-0.127328714
7/20/2021,0.243873246,0.369446963,-0.098343531
7/28/2021,0.212589475,0.349671551,-0.141019457
8/5/2021,0.218196114,0.368566685,-0.11059162
8/13/2021,0.22548394,0.358800774,-0.112164297
8/21/2021,0.248264054,0.381764993,-0.082550987
8/29/2021,0.217753801,0.372067039,-0.099376604
9/6/2021,0.215591696,0.39269813,-0.115050924
9/14/2021,0.214908904,0.371396896,-0.135871463
9/22/2021,0.222159465,0.387732749,-0.10427713
9/30/2021,0.239792313,0.398519275,-0.098420013
10/8/2021,0.204603581,0.371531966,-0.123192597
10/16/2021,0.207379908,0.353518822,-0.138242445
10/24/2021,0.217534494,0.424991534,-0.123333333
11/1/2021,0.222811077,0.479133226,-0.058733401
11/9/2021,0.277821688,0.627118644,-0.050494534
11/17/2021,0.275169335,0.600335852,-0.018284831
11/25/2021,0.2853943,0.636520241,0.007423118
12/3/2021,0.311220311,0.682634731,0.093689185
12/11/2021,0.347603292,0.734128675,0.151995471
12/19/2021,0.313288913,0.744346116,0.143778208
12/27/2021,0.365979381,0.703486239,0.090951821
